name	bg17_1.fastq.AR.sorted.bam	bg22.fastq.AR.sorted.bam	bg5.fastq.AR.sorted.bam	bg6.fastq.AR.sorted.bam	bg7.fastq.AR.sorted.bam	bg8.fastq.AR.sorted.bam	sba15.fastq.AR.sorted.bam	sba16.fastq.AR.sorted.bam	sba17_1.fastq.AR.sorted.bam	sba19_1.fastq.AR.sorted.bam	sba20_1.fastq.AR.sorted.bam	sba38.fastq.AR.sorted.bam	sba46.fastq.AR.sorted.bam	sba47.fastq.AR.sorted.bam	sba48.fastq.AR.sorted.bam	sba49.fastq.AR.sorted.bam	sba50.fastq.AR.sorted.bam
S48276.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF326777.3.gene18	0	0	0	0	0	4	0	17	0	0	0	37	0	0	0	0	34
AF326777.3.gene22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF326777.3.gene11	0	0	34	14	0	6	0	0	0	0	0	58	0	0	0	0	0
AJ312056.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ271879.1.gene10	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
AJ271879.1.gene8	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0
AJ271879.1.gene11	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
AJ271879.1.gene9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X02529.1.gene3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_005000.1.4594968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL513383.1.gene203	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0
AL513383.1.gene188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL513383.1.gene204	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
AL513383.1.gene195	0	9	0	0	0	0	19	0	13	12	5	11	0	10	2	19	3
AL513383.1.gene214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X60827.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M11587.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M58516.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY238971.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X02872.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M90091.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V01277.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BX664015.1.gene215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BX664015.1.gene213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BX664015.1.gene104	0	0	0	0	0	2	0	15	0	0	0	15	0	0	0	0	30
BX664015.1.gene106	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0	0	0
AB082569.2.gene1	0	740	0	0	0	0	891	0	776	546	374	0	0	0	0	859	0
X65462.1.gene2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
M58515.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X82455.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U83488.1.gene4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
AJ249249.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ249249.1.gene6	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0
AJ319822.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY139601.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY139601.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ487034.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY232670.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY232670.1.gene1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
NC_004771.1.3125800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_004771.1.3125795	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
AY259086.1.gene4	0	0	14	11	0	2	0	0	0	0	0	33	0	0	0	0	0
AY259086.1.gene10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY259086.1.gene7	0	6	0	0	0	0	25	6	17	20	7	18	0	2	2	27	6
AY259086.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY259086.1.gene3	0	0	14	20	0	3	0	0	0	0	0	65	0	0	0	0	0
AY259086.1.gene9	0	7	0	0	0	0	24	5	22	26	7	17	0	2	2	32	5
AJ310778.1.gene10	0	6	0	0	0	0	29	5	33	25	5	21	0	3	2	23	7
AJ310778.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ310778.1.gene13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ009818.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ223604.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ223604.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ223604.1.gene9	0	10	0	0	0	0	135	46	257	203	91	91	0	23	21	198	62
AF036933.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF418284.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF418284.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF227506.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF462019.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF226276.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF155139.2.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF155139.2.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF155139.2.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF155139.2.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF155139.2.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF155139.2.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF155139.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF162694.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF162694.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF162694.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF162694.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF162694.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF253562.2.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF310956.2.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF310956.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF310956.2.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF310956.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ223970.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ223970.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ349556.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ349556.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ349556.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ349556.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ349556.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ349556.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN594949.1.gene25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FN594949.1.gene24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
L22689.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY183453.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X07848.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V00622.1.gene1	0	0	0	0	0	9	0	20	0	0	0	36	0	0	0	0	35
M62822.1.gene1	0	0	0	0	0	16	0	39	0	0	0	67	0	0	0	0	39
X53797.1.gene1	0	122	0	0	0	0	250	0	379	317	189	0	0	0	0	302	0
X53796.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF031037.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D16171.1.gene1	0	0	0	0	0	5	0	10	0	0	0	19	0	0	0	0	20
K00432.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU250284.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU250284.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU250284.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF802084.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU250284.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU250284.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EU250284.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y00459.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V01547.gene1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AY082011.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
V01499.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X05648.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY769933.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ018711.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U38243.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF118110.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY082011.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF472622.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY082011.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY082011.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY082011.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ018711.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ018711.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ018711.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ018711.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ018711.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ018711.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF802084.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF802084.2.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF802084.2.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JF802084.2.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF823969.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF823969.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF823969.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF823969.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF823969.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF823969.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF823969.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ872411.1.gene45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ872411.1.gene42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ872411.1.gene44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ872411.1.gene41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ872411.1.gene43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF478993.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF478993.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF478993.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF478993.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KF478993.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF047479.2.gene9	0	38	55	21	0	3	55	49	113	76	23	177	0	68	74	106	12
EU269034.2.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ808129.1.gene1	0	1	0	0	0	0	9	0	3	8	0	3	0	0	0	6	0
JQ808129.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ808129.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M22999.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF047479.2.gene12	0	321	63	27	0	0	908	224	774	546	181	691	0	123	127	891	293
AF047479.2.gene11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF047479.2.gene10	0	53	40	7	0	2	54	49	100	75	15	142	0	32	35	93	14
M21682.1.gene1	0	2	2	1	0	0	21	0	27	18	6	3	0	0	0	27	0
M29695.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M13771.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ460181.2.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF453998.2.gene4	0	3	1	0	0	0	18	0	20	12	6	4	0	0	0	22	0
AF453998.2.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ460181.2.gene3	0	0	0	0	0	0	0	0	0	0	0	28	0	4	3	0	0
EF540343.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF540343.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EF540343.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ861959.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ861959.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ861959.1.gene11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JQ861959.1.gene10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP004067.1.gene46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CP004067.1.gene58	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AY260546.3.gene4	0	0	0	0	0	0	0	385	0	0	0	0	0	0	0	0	0
AY260546.3.gene12	0	0	0	0	0	0	12	3	20	13	1	9	0	4	1	9	2
AY260546.3.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X01702.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M16192.1.gene2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
M37690.1.gene1	0	0	0	0	0	18	0	36	0	0	0	65	0	0	0	0	47
X59968.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF445082.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF445082.1.gene4	0	1	0	0	0	0	17	0	6	9	4	1	0	0	0	8	0
M22614.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ487033.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ487033.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF071555.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U12338.3.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U12338.3.gene7	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0
U12338.3.gene5	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	1	0
AF313472.2.gene9	0	0	2	0	0	0	0	0	0	0	0	0	0	5	8	0	0
AF313472.2.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF458080.1.gene2	0	7	1	1	0	0	25	0	11	11	6	7	0	0	0	28	0
AF313472.2.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF313472.2.gene15	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
AF313472.2.gene16	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
AF458080.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF458080.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF205943.1.gene17	0	8	0	0	0	0	17	9	34	17	6	10	0	2	3	26	7
AF205943.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF205943.1.gene12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
AF205943.1.gene11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF205943.1.gene15	0	0	2	0	0	0	0	0	0	0	0	0	0	6	8	0	0
AF205943.1.gene14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF205943.1.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF043381.1.gene2	0	1	1	0	0	0	15	0	13	15	12	3	0	0	0	30	0
AF043381.1.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY115475.1.gene7	0	5	0	0	0	0	18	3	25	11	5	10	0	1	4	19	6
AY115475.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY115475.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY115475.1.gene3	0	0	13	0	0	0	0	0	0	0	0	0	0	11	10	0	0
AM296481.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Z12001.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U85507.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF015087.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF024666.2.gene33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF024666.2.gene18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF024666.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF024666.2.gene42	0	0	0	0	0	0	0	384	0	0	0	0	0	0	0	0	0
AF024666.2.gene38	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
AJ549214.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D37826.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF231986.2.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AM296480.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF252855.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AJ518835.1.gene2	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
AJ518835.1.gene1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
AJ518835.1.gene6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF332662.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF118107.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF261825.2.gene41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF261825.2.gene42	0	5	0	0	0	0	21	4	18	22	5	13	0	1	5	28	9
AF261825.2.gene36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY339985.2.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY339985.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY034138.1.gene14	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
AY034138.1.gene15	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0
AY034138.1.gene13	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0
AY034138.1.gene10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AY055428.1.gene19	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0
AY055428.1.gene18	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
AY055428.1.gene17	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0
AY055428.1.gene14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ157752.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ157752.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DQ157752.1.gene4	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0
AF099140.1.gene1	0	0	0	0	0	14	0	435	0	0	0	0	0	0	0	0	0
X03216.1.gene5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X82819.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00551.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U18931.1.gene4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U86375.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X64695.1.gene9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X64695.1.gene8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
U48430.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M11180.2.gene3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M19270.1.gene2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
X66468.1.gene13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF109075.2.gene7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AF109075.2.gene10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y00116.1.gene1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Y09001.1.gene2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene2133	0	66	49	69	58	58	60	89	51	67	43	64	69	65	57	88	115
AP009048.1.gene4163	0	2	11	13	12	10	6	8	12	9	1	2	5	12	7	21	11
AP009048.1.gene1113	0	8	8	9	9	14	5	6	16	5	4	5	5	4	5	11	10
AP009048.1.gene2135	0	19	30	25	21	19	23	30	28	16	20	41	41	32	29	35	42
AP009048.1.gene3415	0	19	30	32	49	45	22	47	43	35	35	39	43	36	33	46	56
AP009048.1.gene3103	0	4	2	9	8	4	4	9	9	8	3	7	12	13	12	10	13
AP009048.1.gene3341	0	107	113	117	111	169	160	254	413	397	257	246	311	284	266	316	456
AP009048.1.gene4130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene1586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene3308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene2430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene4162	0	4	8	2	8	7	2	5	0	0	0	8	4	1	4	4	9
AP009048.1.gene2287	0	68	107	104	91	115	110	184	190	163	114	162	139	178	142	182	210
AP009048.1.gene2134	0	45	53	52	74	41	55	95	77	49	48	76	60	62	64	83	103
AP009048.1.gene4161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene1587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene4383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene2137	0	3	10	14	16	11	9	13	9	5	6	12	10	13	15	17	17
AP009048.1.gene3414	0	8	16	17	17	20	7	17	15	12	12	16	15	12	6	18	26
AP009048.1.gene3309	0	10	13	17	27	33	15	41	18	17	7	40	26	45	26	35	57
AP009048.1.gene2312	0	9	14	18	27	32	8	23	11	5	4	18	18	17	16	18	25
AP009048.1.gene3822	0	11	13	9	9	13	7	13	2	2	0	9	6	6	8	3	9
AP009048.1.gene3077	0	30	28	29	34	22	32	61	65	53	29	48	44	62	37	66	92
AP009048.1.gene3975	0	27	58	55	55	60	56	101	118	73	58	105	112	116	79	119	146
AP009048.1.gene3819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene2132	0	14	6	6	3	1	6	15	3	3	11	7	6	7	2	7	6
AP009048.1.gene2427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene4112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene1178	0	9	20	15	23	18	12	20	14	12	10	15	17	23	15	15	33
AP009048.1.gene3823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene2311	0	14	32	25	37	27	24	31	17	17	11	27	26	29	19	15	41
AP009048.1.gene983	0	6	6	3	0	8	8	8	4	3	1	6	10	5	6	9	15
AP009048.1.gene3616	0	5	8	7	4	13	5	7	7	5	4	15	13	9	4	14	10
AP009048.1.gene3629	0	22	34	26	22	55	35	72	101	84	66	79	82	80	70	74	113
AP009048.1.gene2734	0	10	10	11	9	12	8	9	12	3	9	18	14	15	10	15	15
AP009048.1.gene2085	0	0	0	0	2	0	0	28	0	0	0	5	0	0	0	0	0
AP009048.1.gene3066	0	25	31	24	34	39	43	76	100	55	54	54	85	66	54	76	90
AP009048.1.gene2429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene1101	0	8	14	5	6	9	9	16	9	5	9	6	13	6	8	9	17
AP009048.1.gene1295	0	7	3	9	14	4	9	21	22	12	4	11	13	16	17	11	15
AP009048.1.gene2520	0	46	67	67	60	79	39	64	59	47	31	67	54	76	69	83	92
AP009048.1.gene4132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AP009048.1.gene4131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
